과거법정동코드	리명	법정동코드	삭제일자	생성일자	순위	시군구명	시도명	읍면동명	법정동명
	지남리	4691035022		1988-04-23	2	신안군	전라남도	도초면	전라남도 신안군 도초면 지남리
	외남리	4691035023		1988-04-23	3	신안군	전라남도	도초면	전라남도 신안군 도초면 외남리
	오류리	4691035024		1988-04-23	4	신안군	전라남도	도초면	전라남도 신안군 도초면 오류리
	수항리	4691035025		1988-04-23	5	신안군	전라남도	도초면	전라남도 신안군 도초면 수항리
	죽연리	4691035026		1988-04-23	6	신안군	전라남도	도초면	전라남도 신안군 도초면 죽연리
	고란리	4691035027		1988-04-23	7	신안군	전라남도	도초면	전라남도 신안군 도초면 고란리
	이곡리	4691035028		1988-04-23	8	신안군	전라남도	도초면	전라남도 신안군 도초면 이곡리
	만년리	4691035029		1988-04-23	9	신안군	전라남도	도초면	전라남도 신안군 도초면 만년리
	수다리	4691035030		1988-04-23	10	신안군	전라남도	도초면	전라남도 신안군 도초면 수다리
	우이도리	4691035031		1988-04-23	11	신안군	전라남도	도초면	전라남도 신안군 도초면 우이도리
		4691036000		1988-04-23	7	신안군	전라남도	흑산면	전라남도 신안군 흑산면
	진리	4691036021		1988-04-23	1	신안군	전라남도	흑산면	전라남도 신안군 흑산면 진리
	예리	4691036022		1988-04-23	2	신안군	전라남도	흑산면	전라남도 신안군 흑산면 예리
	비리	4691036023		1988-04-23	3	신안군	전라남도	흑산면	전라남도 신안군 흑산면 비리
	사리	4691036024		1988-04-23	4	신안군	전라남도	흑산면	전라남도 신안군 흑산면 사리
	심리	4691036025		1988-04-23	5	신안군	전라남도	흑산면	전라남도 신안군 흑산면 심리
	영산리	4691036026		1988-04-23	6	신안군	전라남도	흑산면	전라남도 신안군 흑산면 영산리
	오리	4691036028		1988-04-23	7	신안군	전라남도	흑산면	전라남도 신안군 흑산면 오리
	홍도리	4691036029		1988-04-23	8	신안군	전라남도	흑산면	전라남도 신안군 흑산면 홍도리
	태도리	4691036030		1988-04-23	9	신안군	전라남도	흑산면	전라남도 신안군 흑산면 태도리
	수리	4691036031		1988-04-23	10	신안군	전라남도	흑산면	전라남도 신안군 흑산면 수리
	가거도리	4691036032		1988-04-23	11	신안군	전라남도	흑산면	전라남도 신안군 흑산면 가거도리
	만재도리	4691036033		1988-04-23	12	신안군	전라남도	흑산면	전라남도 신안군 흑산면 만재도리
	다물도리	4691036034		1998-02-14	13	신안군	전라남도	흑산면	전라남도 신안군 흑산면 다물도리
		4691037000		1988-04-23	8	신안군	전라남도	하의면	전라남도 신안군 하의면
	웅곡리	4691037021		1988-04-23	1	신안군	전라남도	하의면	전라남도 신안군 하의면 웅곡리
	어은리	4691037022		1988-04-23	2	신안군	전라남도	하의면	전라남도 신안군 하의면 어은리
	오림리	4691037023		1988-04-23	3	신안군	전라남도	하의면	전라남도 신안군 하의면 오림리
	대리	4691037024		1988-04-23	4	신안군	전라남도	하의면	전라남도 신안군 하의면 대리
	후광리	4691037025		1988-04-23	5	신안군	전라남도	하의면	전라남도 신안군 하의면 후광리
	능산리	4691037026		1988-04-23	6	신안군	전라남도	하의면	전라남도 신안군 하의면 능산리
	옥도리	4691037027		1988-04-23	7	신안군	전라남도	하의면	전라남도 신안군 하의면 옥도리
		4691038000		1988-04-23	9	신안군	전라남도	신의면	전라남도 신안군 신의면
	상태서리	4691038021		1988-04-23	1	신안군	전라남도	신의면	전라남도 신안군 신의면 상태서리
	상태동리	4691038022		1988-04-23	2	신안군	전라남도	신의면	전라남도 신안군 신의면 상태동리
	하태서리	4691038023		1988-04-23	3	신안군	전라남도	신의면	전라남도 신안군 신의면 하태서리
	하태동리	4691038024		1988-04-23	4	신안군	전라남도	신의면	전라남도 신안군 신의면 하태동리
	고평사도리	4691038025		1988-04-23	5	신안군	전라남도	신의면	전라남도 신안군 신의면 고평사도리
		4691039000		1988-04-23	10	신안군	전라남도	장산면	전라남도 신안군 장산면
	오음리	4691039021		1988-04-23	1	신안군	전라남도	장산면	전라남도 신안군 장산면 오음리
	대리	4691039022		1988-04-23	2	신안군	전라남도	장산면	전라남도 신안군 장산면 대리
	도창리	4691039023		1988-04-23	3	신안군	전라남도	장산면	전라남도 신안군 장산면 도창리
	공수리	4691039024		1988-04-23	4	신안군	전라남도	장산면	전라남도 신안군 장산면 공수리
	팽진리	4691039025		1988-04-23	5	신안군	전라남도	장산면	전라남도 신안군 장산면 팽진리
	다수리	4691039026		1988-04-23	6	신안군	전라남도	장산면	전라남도 신안군 장산면 다수리
	마진도리	4691039027		1988-04-23	7	신안군	전라남도	장산면	전라남도 신안군 장산면 마진도리
		4691040000		1988-04-23	11	신안군	전라남도	안좌면	전라남도 신안군 안좌면
	금산리	4691040021		1988-04-23	1	신안군	전라남도	안좌면	전라남도 신안군 안좌면 금산리
	탄동리	4691040022		1988-04-23	2	신안군	전라남도	안좌면	전라남도 신안군 안좌면 탄동리
	산두리	4691040023		1988-04-23	3	신안군	전라남도	안좌면	전라남도 신안군 안좌면 산두리
	대리	4691040024		1988-04-23	4	신안군	전라남도	안좌면	전라남도 신안군 안좌면 대리
	복호리	4691040025		1988-04-23	5	신안군	전라남도	안좌면	전라남도 신안군 안좌면 복호리
	자라리	4691040026		1988-04-23	6	신안군	전라남도	안좌면	전라남도 신안군 안좌면 자라리
	존포리	4691040027		1988-04-23	7	신안군	전라남도	안좌면	전라남도 신안군 안좌면 존포리
	향목리	4691040028		1988-04-23	8	신안군	전라남도	안좌면	전라남도 신안군 안좌면 향목리
	여흘리	4691040029		1988-04-23	9	신안군	전라남도	안좌면	전라남도 신안군 안좌면 여흘리
	남강리	4691040030		1988-04-23	10	신안군	전라남도	안좌면	전라남도 신안군 안좌면 남강리
	대척리	4691040031		1988-04-23	11	신안군	전라남도	안좌면	전라남도 신안군 안좌면 대척리
	창마리	4691040032		1988-04-23	12	신안군	전라남도	안좌면	전라남도 신안군 안좌면 창마리
	소곡리	4691040033		1988-04-23	13	신안군	전라남도	안좌면	전라남도 신안군 안좌면 소곡리
	박지리	4691040034		1988-04-23	14	신안군	전라남도	안좌면	전라남도 신안군 안좌면 박지리
	반월리	4691040035		1988-04-23	15	신안군	전라남도	안좌면	전라남도 신안군 안좌면 반월리
	구대리	4691040036		1988-04-23	16	신안군	전라남도	안좌면	전라남도 신안군 안좌면 구대리
	마명리	4691040037		1988-04-23	17	신안군	전라남도	안좌면	전라남도 신안군 안좌면 마명리
	신촌리	4691040038		1988-04-23	18	신안군	전라남도	안좌면	전라남도 신안군 안좌면 신촌리
	대우리	4691040039		1988-04-23	19	신안군	전라남도	안좌면	전라남도 신안군 안좌면 대우리
	방월리	4691040040		1988-04-23	20	신안군	전라남도	안좌면	전라남도 신안군 안좌면 방월리
	내호리	4691040041		1988-04-23	21	신안군	전라남도	안좌면	전라남도 신안군 안좌면 내호리
	한운리	4691040042		1988-04-23	22	신안군	전라남도	안좌면	전라남도 신안군 안좌면 한운리
	시서리	4691040043		1988-04-23	23	신안군	전라남도	안좌면	전라남도 신안군 안좌면 시서리
	읍동리	4691040044		1988-04-23	24	신안군	전라남도	안좌면	전라남도 신안군 안좌면 읍동리
	마진리	4691040045		1988-04-23	25	신안군	전라남도	안좌면	전라남도 신안군 안좌면 마진리
		4691041000		1988-04-23	12	신안군	전라남도	팔금면	전라남도 신안군 팔금면
	대심리	4691041021		1988-04-23	1	신안군	전라남도	팔금면	전라남도 신안군 팔금면 대심리
	장촌리	4691041022		1988-04-23	2	신안군	전라남도	팔금면	전라남도 신안군 팔금면 장촌리
	원산리	4691041023		1988-04-23	3	신안군	전라남도	팔금면	전라남도 신안군 팔금면 원산리
	읍리	4691041024		1988-04-23	4	신안군	전라남도	팔금면	전라남도 신안군 팔금면 읍리
	진고리	4691041025		1988-04-23	5	신안군	전라남도	팔금면	전라남도 신안군 팔금면 진고리
	이목리	4691041026		1988-04-23	6	신안군	전라남도	팔금면	전라남도 신안군 팔금면 이목리
	당고리	4691041027		1988-04-23	7	신안군	전라남도	팔금면	전라남도 신안군 팔금면 당고리
		4691042000		1988-04-23	13	신안군	전라남도	암태면	전라남도 신안군 암태면
	도창리	4691042021		1988-04-23	1	신안군	전라남도	암태면	전라남도 신안군 암태면 도창리
	수곡리	4691042022		1988-04-23	2	신안군	전라남도	암태면	전라남도 신안군 암태면 수곡리
	와촌리	4691042023		1988-04-23	3	신안군	전라남도	암태면	전라남도 신안군 암태면 와촌리
	단고리	4691042024		1988-04-23	4	신안군	전라남도	암태면	전라남도 신안군 암태면 단고리
	오상리	4691042025		1988-04-23	5	신안군	전라남도	암태면	전라남도 신안군 암태면 오상리
	기동리	4691042026		1988-04-23	6	신안군	전라남도	암태면	전라남도 신안군 암태면 기동리
	송곡리	4691042027		1988-04-23	7	신안군	전라남도	암태면	전라남도 신안군 암태면 송곡리
	신석리	4691042028		1988-04-23	8	신안군	전라남도	암태면	전라남도 신안군 암태면 신석리
	당사리	4691042029		1988-04-23	9	신안군	전라남도	암태면	전라남도 신안군 암태면 당사리
		4700000000		1988-04-23	14		경상북도		경상북도
		4711000000		1988-04-23	1	포항시	경상북도		경상북도 포항시
		4711100000		1995-01-01	2	포항시  남구	경상북도		경상북도 포항시 남구
		4711110100		1995-01-01	1	포항시  남구	경상북도	상도동	경상북도 포항시 남구 상도동
		4711110200		1995-01-01	2	포항시  남구	경상북도	대도동	경상북도 포항시 남구 대도동
		4711110300		1995-01-01	3	포항시  남구	경상북도	해도동	경상북도 포항시 남구 해도동
		4711110400		1995-01-01	4	포항시  남구	경상북도	송도동	경상북도 포항시 남구 송도동
		4711110500		1995-01-01	5	포항시  남구	경상북도	청림동	경상북도 포항시 남구 청림동
		4711110600		1995-01-01	6	포항시  남구	경상북도	일월동	경상북도 포항시 남구 일월동
		4711110700		1995-01-01	7	포항시  남구	경상북도	송정동	경상북도 포항시 남구 송정동
		4711110800		1995-01-01	8	포항시  남구	경상북도	송내동	경상북도 포항시 남구 송내동
		4711110900		1995-01-01	9	포항시  남구	경상북도	괴동동	경상북도 포항시 남구 괴동동
		4711111000		1995-01-01	10	포항시  남구	경상북도	동촌동	경상북도 포항시 남구 동촌동
		4711111100		1995-01-01	11	포항시  남구	경상북도	장흥동	경상북도 포항시 남구 장흥동
		4711111200		1995-01-01	12	포항시  남구	경상북도	인덕동	경상북도 포항시 남구 인덕동
		4711111300		1995-01-01	13	포항시  남구	경상북도	호동	경상북도 포항시 남구 호동
		4711111400		1995-01-01	14	포항시  남구	경상북도	효자동	경상북도 포항시 남구 효자동
		4711111500		1995-01-01	15	포항시  남구	경상북도	지곡동	경상북도 포항시 남구 지곡동
		4711111600		1995-01-01	16	포항시  남구	경상북도	대잠동	경상북도 포항시 남구 대잠동
		4711111700		1995-01-01	17	포항시  남구	경상북도	이동	경상북도 포항시 남구 이동
		4711125000		1995-01-01	18	포항시  남구	경상북도	구룡포읍	경상북도 포항시 남구 구룡포읍
	구룡포리	4711125021		1995-01-01	1	포항시  남구	경상북도	구룡포읍	경상북도 포항시 남구 구룡포읍 구룡포리
	삼정리	4711125022		1995-01-01	2	포항시  남구	경상북도	구룡포읍	경상북도 포항시 남구 구룡포읍 삼정리
	석병리	4711125023		1995-01-01	3	포항시  남구	경상북도	구룡포읍	경상북도 포항시 남구 구룡포읍 석병리
	성동리	4711125024		1995-01-01	4	포항시  남구	경상북도	구룡포읍	경상북도 포항시 남구 구룡포읍 성동리
	구평리	4711125025		1995-01-01	5	포항시  남구	경상북도	구룡포읍	경상북도 포항시 남구 구룡포읍 구평리
	장길리	4711125026		1995-01-01	6	포항시  남구	경상북도	구룡포읍	경상북도 포항시 남구 구룡포읍 장길리
	하정리	4711125027		1995-01-01	7	포항시  남구	경상북도	구룡포읍	경상북도 포항시 남구 구룡포읍 하정리
	병포리	4711125028		1995-01-01	8	포항시  남구	경상북도	구룡포읍	경상북도 포항시 남구 구룡포읍 병포리
	후동리	4711125029		1995-01-01	9	포항시  남구	경상북도	구룡포읍	경상북도 포항시 남구 구룡포읍 후동리
	눌태리	4711125030		1995-01-01	10	포항시  남구	경상북도	구룡포읍	경상북도 포항시 남구 구룡포읍 눌태리
		4711125300		1995-01-01	19	포항시  남구	경상북도	연일읍	경상북도 포항시 남구 연일읍
	생지리	4711125321		1995-01-01	1	포항시  남구	경상북도	연일읍	경상북도 포항시 남구 연일읍 생지리
	괴정리	4711125322		1995-01-01	2	포항시  남구	경상북도	연일읍	경상북도 포항시 남구 연일읍 괴정리
	동문리	4711125323		1995-01-01	3	포항시  남구	경상북도	연일읍	경상북도 포항시 남구 연일읍 동문리
	오천리	4711125324		1995-01-01	4	포항시  남구	경상북도	연일읍	경상북도 포항시 남구 연일읍 오천리
	유강리	4711125325		1995-01-01	5	포항시  남구	경상북도	연일읍	경상북도 포항시 남구 연일읍 유강리
	자명리	4711125326		1995-01-01	6	포항시  남구	경상북도	연일읍	경상북도 포항시 남구 연일읍 자명리
	학전리	4711125327		1995-01-01	7	포항시  남구	경상북도	연일읍	경상북도 포항시 남구 연일읍 학전리
	달전리	4711125328		1995-01-01	8	포항시  남구	경상북도	연일읍	경상북도 포항시 남구 연일읍 달전리
	중명리	4711125329		1995-01-01	9	포항시  남구	경상북도	연일읍	경상북도 포항시 남구 연일읍 중명리
	중단리	4711125330		1995-01-01	10	포항시  남구	경상북도	연일읍	경상북도 포항시 남구 연일읍 중단리
	택전리	4711125331		1995-01-01	11	포항시  남구	경상북도	연일읍	경상북도 포항시 남구 연일읍 택전리
	인주리	4711125332		1995-01-01	12	포항시  남구	경상북도	연일읍	경상북도 포항시 남구 연일읍 인주리
	우복리	4711125333		1995-01-01	13	포항시  남구	경상북도	연일읍	경상북도 포항시 남구 연일읍 우복리
		4711125600		1995-01-01	20	포항시  남구	경상북도	오천읍	경상북도 포항시 남구 오천읍
	원리	4711125621		1995-01-01	1	포항시  남구	경상북도	오천읍	경상북도 포항시 남구 오천읍 원리
	문덕리	4711125622		1995-01-01	2	포항시  남구	경상북도	오천읍	경상북도 포항시 남구 오천읍 문덕리
	항사리	4711125623		1995-01-01	3	포항시  남구	경상북도	오천읍	경상북도 포항시 남구 오천읍 항사리
	진전리	4711125624		1995-01-01	4	포항시  남구	경상북도	오천읍	경상북도 포항시 남구 오천읍 진전리
	갈평리	4711125625		1995-01-01	5	포항시  남구	경상북도	오천읍	경상북도 포항시 남구 오천읍 갈평리
	문충리	4711125626		1995-01-01	6	포항시  남구	경상북도	오천읍	경상북도 포항시 남구 오천읍 문충리
	용산리	4711125627		1995-01-01	7	포항시  남구	경상북도	오천읍	경상북도 포항시 남구 오천읍 용산리
	광명리	4711125628		1995-01-01	8	포항시  남구	경상북도	오천읍	경상북도 포항시 남구 오천읍 광명리
	세계리	4711125629		1995-01-01	9	포항시  남구	경상북도	오천읍	경상북도 포항시 남구 오천읍 세계리
	용덕리	4711125630		1995-01-01	10	포항시  남구	경상북도	오천읍	경상북도 포항시 남구 오천읍 용덕리
	구정리	4711125631		1995-01-01	11	포항시  남구	경상북도	오천읍	경상북도 포항시 남구 오천읍 구정리
		4711131000		1995-01-01	21	포항시  남구	경상북도	대송면	경상북도 포항시 남구 대송면
	공수리	4711131021		1995-01-01	1	포항시  남구	경상북도	대송면	경상북도 포항시 남구 대송면 공수리
	장동리	4711131022		1995-01-01	2	포항시  남구	경상북도	대송면	경상북도 포항시 남구 대송면 장동리
	홍계리	4711131023		1995-01-01	3	포항시  남구	경상북도	대송면	경상북도 포항시 남구 대송면 홍계리
	산여리	4711131024		1995-01-01	4	포항시  남구	경상북도	대송면	경상북도 포항시 남구 대송면 산여리
	대각리	4711131025		1995-01-01	5	포항시  남구	경상북도	대송면	경상북도 포항시 남구 대송면 대각리
	송동리	4711131026		1995-01-01	6	포항시  남구	경상북도	대송면	경상북도 포항시 남구 대송면 송동리
	제내리	4711131027		1995-01-01	7	포항시  남구	경상북도	대송면	경상북도 포항시 남구 대송면 제내리
	옥명리	4711131028		1995-01-01	8	포항시  남구	경상북도	대송면	경상북도 포항시 남구 대송면 옥명리
	남성리	4711131029		1995-01-01	9	포항시  남구	경상북도	대송면	경상북도 포항시 남구 대송면 남성리
		4711132000		1995-01-01	22	포항시  남구	경상북도	동해면	경상북도 포항시 남구 동해면
	도구리	4711132021		1995-01-01	1	포항시  남구	경상북도	동해면	경상북도 포항시 남구 동해면 도구리
	약전리	4711132022		1995-01-01	2	포항시  남구	경상북도	동해면	경상북도 포항시 남구 동해면 약전리
	금광리	4711132023		1995-01-01	3	포항시  남구	경상북도	동해면	경상북도 포항시 남구 동해면 금광리
	신정리	4711132024		1995-01-01	4	포항시  남구	경상북도	동해면	경상북도 포항시 남구 동해면 신정리
	석리	4711132025		1995-01-01	5	포항시  남구	경상북도	동해면	경상북도 포항시 남구 동해면 석리
	임곡리	4711132026		1995-01-01	6	포항시  남구	경상북도	동해면	경상북도 포항시 남구 동해면 임곡리
	입암리	4711132027		1995-01-01	7	포항시  남구	경상북도	동해면	경상북도 포항시 남구 동해면 입암리
	마산리	4711132028		1995-01-01	8	포항시  남구	경상북도	동해면	경상북도 포항시 남구 동해면 마산리
	흥환리	4711132029		1995-01-01	9	포항시  남구	경상북도	동해면	경상북도 포항시 남구 동해면 흥환리
	중흥리	4711132030		1995-01-01	10	포항시  남구	경상북도	동해면	경상북도 포항시 남구 동해면 중흥리
	발산리	4711132031		1995-01-01	11	포항시  남구	경상북도	동해면	경상북도 포항시 남구 동해면 발산리
	상정리	4711132032		1995-01-01	12	포항시  남구	경상북도	동해면	경상북도 포항시 남구 동해면 상정리
	중산리	4711132033		1995-01-01	13	포항시  남구	경상북도	동해면	경상북도 포항시 남구 동해면 중산리
	공당리	4711132034		1995-01-01	14	포항시  남구	경상북도	동해면	경상북도 포항시 남구 동해면 공당리
		4711133000		1995-01-01	23	포항시  남구	경상북도	장기면	경상북도 포항시 남구 장기면
	읍내리	4711133021		1995-01-01	1	포항시  남구	경상북도	장기면	경상북도 포항시 남구 장기면 읍내리
	마현리	4711133022		1995-01-01	2	포항시  남구	경상북도	장기면	경상북도 포항시 남구 장기면 마현리
	금곡리	4711133023		1995-01-01	3	포항시  남구	경상북도	장기면	경상북도 포항시 남구 장기면 금곡리
	영암리	4711133024		1995-01-01	4	포항시  남구	경상북도	장기면	경상북도 포항시 남구 장기면 영암리
	신창리	4711133025		1995-01-01	5	포항시  남구	경상북도	장기면	경상북도 포항시 남구 장기면 신창리
	양포리	4711133026		1995-01-01	6	포항시  남구	경상북도	장기면	경상북도 포항시 남구 장기면 양포리
	계원리	4711133027		1995-01-01	7	포항시  남구	경상북도	장기면	경상북도 포항시 남구 장기면 계원리
	두원리	4711133028		1995-01-01	8	포항시  남구	경상북도	장기면	경상북도 포항시 남구 장기면 두원리
	수성리	4711133029		1995-01-01	9	포항시  남구	경상북도	장기면	경상북도 포항시 남구 장기면 수성리
	임중리	4711133030		1995-01-01	10	포항시  남구	경상북도	장기면	경상북도 포항시 남구 장기면 임중리
	방산리	4711133031		1995-01-01	11	포항시  남구	경상북도	장기면	경상북도 포항시 남구 장기면 방산리
	산서리	4711133032		1995-01-01	12	포항시  남구	경상북도	장기면	경상북도 포항시 남구 장기면 산서리
	서촌리	4711133033		1995-01-01	13	포항시  남구	경상북도	장기면	경상북도 포항시 남구 장기면 서촌리
	금오리	4711133034		1995-01-01	14	포항시  남구	경상북도	장기면	경상북도 포항시 남구 장기면 금오리
	대진리	4711133035		1995-01-01	15	포항시  남구	경상북도	장기면	경상북도 포항시 남구 장기면 대진리
	모포리	4711133036		1995-01-01	16	포항시  남구	경상북도	장기면	경상북도 포항시 남구 장기면 모포리
	학계리	4711133037		1995-01-01	17	포항시  남구	경상북도	장기면	경상북도 포항시 남구 장기면 학계리
	학곡리	4711133038		1995-01-01	18	포항시  남구	경상북도	장기면	경상북도 포항시 남구 장기면 학곡리
	신계리	4711133039		1995-01-01	19	포항시  남구	경상북도	장기면	경상북도 포항시 남구 장기면 신계리
	창지리	4711133040		1995-01-01	20	포항시  남구	경상북도	장기면	경상북도 포항시 남구 장기면 창지리
	대곡리	4711133041		1995-01-01	21	포항시  남구	경상북도	장기면	경상북도 포항시 남구 장기면 대곡리
	죽정리	4711133042		1995-01-01	22	포항시  남구	경상북도	장기면	경상북도 포항시 남구 장기면 죽정리
	정천리	4711133043		1995-01-01	23	포항시  남구	경상북도	장기면	경상북도 포항시 남구 장기면 정천리
		4711135000		2010-01-01		포항시  남구	경상북도	호미곶면	경상북도 포항시 남구 호미곶면
	강사리	4711135021		2010-01-01		포항시  남구	경상북도	호미곶면	경상북도 포항시 남구 호미곶면 강사리
	대보리	4711135022		2010-01-01		포항시  남구	경상북도	호미곶면	경상북도 포항시 남구 호미곶면 대보리
	구만리	4711135023		2010-01-01		포항시  남구	경상북도	호미곶면	경상북도 포항시 남구 호미곶면 구만리
	대동배리	4711135024		2010-01-01		포항시  남구	경상북도	호미곶면	경상북도 포항시 남구 호미곶면 대동배리
		4711300000		1995-01-01	3	포항시  북구	경상북도		경상북도 포항시 북구
		4711310100		1998-09-01	1	포항시  북구	경상북도	대흥동	경상북도 포항시 북구 대흥동
		4711310200		1995-01-01	2	포항시  북구	경상북도	신흥동	경상북도 포항시 북구 신흥동
		4711310300		1995-01-01	3	포항시  북구	경상북도	남빈동	경상북도 포항시 북구 남빈동
		4711310400		1995-01-01	4	포항시  북구	경상북도	상원동	경상북도 포항시 북구 상원동
		4711310500		1995-01-01	5	포항시  북구	경상북도	여천동	경상북도 포항시 북구 여천동
		4711310600		1995-01-01	6	포항시  북구	경상북도	중앙동	경상북도 포항시 북구 중앙동
		4711310700		1998-09-01	7	포항시  북구	경상북도	덕산동	경상북도 포항시 북구 덕산동
		4711310800		1998-09-01	8	포항시  북구	경상북도	덕수동	경상북도 포항시 북구 덕수동
		4711310900		1998-09-01	9	포항시  북구	경상북도	대신동	경상북도 포항시 북구 대신동
		4711311000		1998-09-01	10	포항시  북구	경상북도	동빈1가	경상북도 포항시 북구 동빈1가
		4711311100		1998-09-01	11	포항시  북구	경상북도	동빈2가	경상북도 포항시 북구 동빈2가
		4711311200		1998-09-01	12	포항시  북구	경상북도	학산동	경상북도 포항시 북구 학산동
		4711311300		1998-09-01	13	포항시  북구	경상북도	항구동	경상북도 포항시 북구 항구동
		4711311400		1995-01-01	14	포항시  북구	경상북도	득량동	경상북도 포항시 북구 득량동
		4711311500		1995-01-01	15	포항시  북구	경상북도	학잠동	경상북도 포항시 북구 학잠동
		4711311600		1995-01-01	16	포항시  북구	경상북도	죽도동	경상북도 포항시 북구 죽도동
		4711311700		1998-09-01	17	포항시  북구	경상북도	용흥동	경상북도 포항시 북구 용흥동
		4711311800		1995-01-01	18	포항시  북구	경상북도	우현동	경상북도 포항시 북구 우현동
		4711311900		1998-09-01	19	포항시  북구	경상북도	창포동	경상북도 포항시 북구 창포동
		4711312000		1995-01-01	20	포항시  북구	경상북도	두호동	경상북도 포항시 북구 두호동
		4711312100		1998-09-01	21	포항시  북구	경상북도	장성동	경상북도 포항시 북구 장성동
		4711312200		1995-01-01	22	포항시  북구	경상북도	양덕동	경상북도 포항시 북구 양덕동
		4711312300		1995-01-01	23	포항시  북구	경상북도	환호동	경상북도 포항시 북구 환호동
		4711312400		1995-01-01	24	포항시  북구	경상북도	여남동	경상북도 포항시 북구 여남동
		4711325000		1995-01-01	25	포항시  북구	경상북도	흥해읍	경상북도 포항시 북구 흥해읍
	매산리	4711325021		1995-01-01	1	포항시  북구	경상북도	흥해읍	경상북도 포항시 북구 흥해읍 매산리
	북송리	4711325022		1995-01-01	2	포항시  북구	경상북도	흥해읍	경상북도 포항시 북구 흥해읍 북송리
	마산리	4711325023		1995-01-01	3	포항시  북구	경상북도	흥해읍	경상북도 포항시 북구 흥해읍 마산리
	옥성리	4711325024		1995-01-01	4	포항시  북구	경상북도	흥해읍	경상북도 포항시 북구 흥해읍 옥성리
	약성리	4711325025		1995-01-01	5	포항시  북구	경상북도	흥해읍	경상북도 포항시 북구 흥해읍 약성리
	학성리	4711325026		1995-01-01	6	포항시  북구	경상북도	흥해읍	경상북도 포항시 북구 흥해읍 학성리
	남성리	4711325027		1995-01-01	7	포항시  북구	경상북도	흥해읍	경상북도 포항시 북구 흥해읍 남성리
	성내리	4711325028		1995-01-01	8	포항시  북구	경상북도	흥해읍	경상북도 포항시 북구 흥해읍 성내리
	중성리	4711325029		1995-01-01	9	포항시  북구	경상북도	흥해읍	경상북도 포항시 북구 흥해읍 중성리
	망천리	4711325030		1995-01-01	10	포항시  북구	경상북도	흥해읍	경상북도 포항시 북구 흥해읍 망천리
	남송리	4711325031		1995-01-01	11	포항시  북구	경상북도	흥해읍	경상북도 포항시 북구 흥해읍 남송리
	곡강리	4711325032		1995-01-01	12	포항시  북구	경상북도	흥해읍	경상북도 포항시 북구 흥해읍 곡강리
	용한리	4711325033		1995-01-01	13	포항시  북구	경상북도	흥해읍	경상북도 포항시 북구 흥해읍 용한리
	우목리	4711325034		1995-01-01	14	포항시  북구	경상북도	흥해읍	경상북도 포항시 북구 흥해읍 우목리
	죽천리	4711325035		1995-01-01	15	포항시  북구	경상북도	흥해읍	경상북도 포항시 북구 흥해읍 죽천리
	용곡리	4711325036		1995-01-01	16	포항시  북구	경상북도	흥해읍	경상북도 포항시 북구 흥해읍 용곡리
	양백리	4711325037		1995-01-01	17	포항시  북구	경상북도	흥해읍	경상북도 포항시 북구 흥해읍 양백리
	덕성리	4711325038		1995-01-01	18	포항시  북구	경상북도	흥해읍	경상북도 포항시 북구 흥해읍 덕성리
	덕장리	4711325039		1995-01-01	19	포항시  북구	경상북도	흥해읍	경상북도 포항시 북구 흥해읍 덕장리
	용전리	4711325040		1995-01-01	20	포항시  북구	경상북도	흥해읍	경상북도 포항시 북구 흥해읍 용전리
	용천리	4711325041		1995-01-01	21	포항시  북구	경상북도	흥해읍	경상북도 포항시 북구 흥해읍 용천리
	금장리	4711325042		1995-01-01	22	포항시  북구	경상북도	흥해읍	경상북도 포항시 북구 흥해읍 금장리
	흥안리	4711325043		1995-01-01	23	포항시  북구	경상북도	흥해읍	경상북도 포항시 북구 흥해읍 흥안리
	칠포리	4711325044		1995-01-01	24	포항시  북구	경상북도	흥해읍	경상북도 포항시 북구 흥해읍 칠포리
	오도리	4711325045		1995-01-01	25	포항시  북구	경상북도	흥해읍	경상북도 포항시 북구 흥해읍 오도리
	초곡리	4711325046		1995-01-01	26	포항시  북구	경상북도	흥해읍	경상북도 포항시 북구 흥해읍 초곡리
	학천리	4711325047		1995-01-01	27	포항시  북구	경상북도	흥해읍	경상북도 포항시 북구 흥해읍 학천리
	성곡리	4711325048		1995-01-01	28	포항시  북구	경상북도	흥해읍	경상북도 포항시 북구 흥해읍 성곡리
	이인리	4711325049		1995-01-01	29	포항시  북구	경상북도	흥해읍	경상북도 포항시 북구 흥해읍 이인리
	대련리	4711325050		1995-01-01	30	포항시  북구	경상북도	흥해읍	경상북도 포항시 북구 흥해읍 대련리
		4711331000		1995-01-01	26	포항시  북구	경상북도	신광면	경상북도 포항시 북구 신광면
	냉수리	4711331021		1995-01-01	1	포항시  북구	경상북도	신광면	경상북도 포항시 북구 신광면 냉수리
	흥곡리	4711331022		1995-01-01	2	포항시  북구	경상북도	신광면	경상북도 포항시 북구 신광면 흥곡리
	우각리	4711331023		1995-01-01	3	포항시  북구	경상북도	신광면	경상북도 포항시 북구 신광면 우각리
	죽성리	4711331024		1995-01-01	4	포항시  북구	경상북도	신광면	경상북도 포항시 북구 신광면 죽성리
	상읍리	4711331025		1995-01-01	5	포항시  북구	경상북도	신광면	경상북도 포항시 북구 신광면 상읍리
	토성리	4711331026		1995-01-01	6	포항시  북구	경상북도	신광면	경상북도 포항시 북구 신광면 토성리
